sep=;
classify_knn;0,0652;0,0012;0,1404;0,0994;0,0097;0,1070;0,2732;0,1882;0,5000;0,1538
classify_lda;0,4353;0,3592;0,5311;0,3158;0,1111;0,2124;0,6968;0,4391;0,6313;0,4147
classify_qda;0,3832;0,1896;0,3797;0,2339;0,0773;0,0636;0,4994;0,2866;0,4646;0,2864
classify_svm;0,1269;-0,0082;0,1844;0,1930;-0,0048;0,0698;0,2106;0,1784;0,4343;0,1538
