sep=;
classify_knn;0,2550;0,0153;0,2821;0,1813;0,0000;0,0822;0,1576;0,2620;0,4444;0,1867
classify_lda;0,4733;0,2744;0,6630;0,2222;0,1884;0,2310;0,6486;0,5523;0,7071;0,4400
classify_qda;0,4069;0,1802;0,4286;0,2281;0,1063;0,1442;0,4561;0,3407;0,5758;0,3185
classify_svm;0,3642;0,1048;0,4530;0,1813;0,0580;0,0946;0,3935;0,3899;0,6162;0,2950
