sep=;
classify_knn;0,2740;0,0813;0,2234;0,2573;-0,0338;0,1132;0,2298;0,2276;0,4343;0,2008
classify_lda;0,4448;0,2603;0,6288;0,1813;0,1594;0,2062;0,6294;0,4982;0,7121;0,4134
classify_qda;0,4401;0,1190;0,4628;0,1053;0,0338;0,0760;0,4079;0,3358;0,5303;0,2790
classify_svm;0,1744;0,0106;0,3162;0,1988;0,0048;0,0822;0,1432;0,2325;0,4495;0,1791
